volume	scan	headword_ocr	token
bsb11762465	434	Fall / Zufellig ding .	mikreh
bsb11762465	435	Falsch .	codebh
bsb11762465	435	Fangen .	chabhataphas
bsb11762465	435	Farb	teba
bsb11762465	435	Farb	arch
bsb11762465	435	Farb	aiin
bsb11762465	436	Fa	tabha
bsb11762465	436	Fahren .	chabh
bsb11762465	437	Fay / Gefäß .	celi
bsb11762465	437	Fay / Gefäß .	faph
bsb11762465	437	Faffen .	achads
bsb11762465	438	Fasten .	tham
bsb11762465	438	Fasten .	innah
bsb11762465	438	Faftung .	tom
bsb11762465	438	Faftung .	taanith
bsb11762465	439	Fa	aagaab
bsb11762465	439	Fa	achak
bsb11762465	439	Fa	Kalas
bsb11762465	439	Fa	hethel
bsb11762465	439	Faul .	rakibh
bsb11762465	439	Fa	atfel
bsb11762465	439	Faulbetih .	cres
bsb11762465	439	Faulbetih .	miſchkabh
bsb11762465	440	Fa	atslah
bsb11762465	440	Fa	sluth
bsb11762465	441	Faul seyn .	ach
bsb11762465	441	Faul seyn .	rakab
bsb11762465	441	Faul seyn .	farach
bsb11762465	441	Faul seyn .	aphaſch
bsb11762465	441	feyn .	hithatfel
bsb11762465	441	feyn .	pagar
bsb11762465	441	Faust .	egoph
bsb11762465	441	Faust .	choal
bsb11762465	441	Faust .	Komets
bsb11762465	441	Faust .	chophnaiim
bsb11762465	442	Feber .	Kaddachath
bsb11762465	442	Fa	nilcham
bsb11762465	442	Fa	Karabh
bsb11762465	443	Feder .	canapher
bsb11762465	443	Feder .	not
bsb11762465	443	Feder .	ebrah
bsb11762465	444	Fegen / Keren .	taah
bsb11762465	444	Fegen / Keren .	graph
bsb11762465	444	Fegen / Keren .	fachah
bsb11762465	444	Fegen / Keren .	cibbed
bsb11762465	444	Feige .	theenim
bsb11762465	444	Felgenbawm .	theenah
bsb11762465	444	Felgenbawm .	fchikmah
bsb11762465	445	Feilen / oder Irren .	taah
bsb11762465	445	Feilen / oder Irren .	thaah
bsb11762465	445	Feilen / oder Irren .	chalah
bsb11762465	445	Feilstaub .	peíóleth
bsb11762465	445	Feindt .	icbh
bsb11762465	445	Feindt .	icbh
bsb11762465	445	Feindt .	fone
bsb11762465	445	Feindt .	tar
bsb11762465	446	Feindschafft .	ebhan
bsb11762465	446	Feindschafft .	finah
bsb11762465	446	Feindschafft .	fitnah
bsb11762465	447	Feyren .	ſchal
bsb11762465	447	Feyertag .	fchabbath
bsb11762465	447	Feyertag .	chag
bsb11762465	447	Feift .	dafchen
bsb11762465	447	Feift .	bari
bsb11762465	447	feit .	schemen
bsb11762465	447	feit .	defchen
bsb11762465	447	feit .	cheleb
bsb11762465	448	Feiftmachen .	difchichen
bsb11762465	448	Feift werden .	ſchamen
bsb11762465	448	Feift werden .	dafchen
bsb11762465	448	Feldt .	fadeh
bsb11762465	448	Feldt .	che
bsb11762465	448	Feldt .	adamah
bsb11762465	449	Fell / Haut .	geled
bsb11762465	449	Fell / Haut .	geled
bsb11762465	449	Felf .	fela
bsb11762465	449	Felf .	ceph
bsb11762465	449	Felf .	tur
bsb11762465	449	Felf .	challamifch
bsb11762465	450	Fendlein .	Græc
bsb11762465	451	Fenestra , Jueis , feneſtella ,	arybbah
bsb11762465	451	Fenestra , Jueis , feneſtella ,	efch
bsb11762465	451	Fenestra , Jueis , feneſtella ,	nabh
bsb11762465	451	Fenestra , Jueis , feneſtella ,	tohar
bsb11762465	451	Fenestra , Jueis , feneſtella ,	chimchoth
bsb11762465	451	Fenestra , Jueis , feneſtella ,	characcim
bsb11762465	451	Fenster laden .	delathaiim
bsb11762465	451	Fern .	rachok
bsb11762465	451	Fersen .	akeph
bsb11762465	453	Feuchtigkeit .	lefchad
bsb11762465	453	Fe	hirua
bsb11762465	453	Feulung / Eyter .	rakabh
bsb11762465	453	Fewer .	efch
bsb11762465	454	Fewrig .	flamirab
bsb11762465	454	Fewrig .	nikleh
bsb11762465	456	Fürchten .	iare
bsb11762465	456	Fürchten .	iagor
bsb11762465	457	Fårdern .	iaal
bsb11762465	460	Fürsichtig .	nabbo
bsb11762465	460	Fürst .	adon
bsb11762465	460	Fürst .	nagid
bsb11762465	460	Fürst .	chel
bsb11762465	460	Fürst .	fchalit
bsb11762465	460	Fürst .	Katin
bsb11762465	460	Fürst .	cohen
bsb11762465	460	Fürst .	cho
bsb11762465	460	Fürst .	natib
bsb11762465	460	Fürst .	alluph
bsb11762465	460	Fürst .	ibh
bsb11762465	460	Fürst .	roch
bsb11762465	460	Fürst .	padukidar
bsb11762465	460	Fürst .	nafich
bsb11762465	462	Fürstcher .	pakid
bsb11762465	462	Fürstcher .	nagid
bsb11762465	462	Få	hitchkim
bsb11762465	462	Fårtreffen .	dat
bsb11762465	463	Fürtreffung .	eder
bsb11762465	463	Fürtreffung .	gob
bsb11762465	463	1 Fürwar .	beemath
bsb11762465	463	1 Fürwar .	beemath
bsb11762465	463	Fårwar sagen .	iied
bsb11762465	463	Fieber .	Kaddachath
bsb11762465	464	Fi	oren
bsb11762465	464	Fi	gopher
bsb11762465	464	nisch anlegt .	ieria
bsb11762465	465	nahmen .	tsa
bsb11762465	466	Fingerring .	chotham
bsb11762465	466	Fingerring .	tabbaath
bsb11762465	466	Fingerring .	Karas
bsb11762465	466	Finster .	apel
bsb11762465	466	Finster .	Koder
bsb11762465	466	Finster .	Greec
bsb11762465	466	Finsterniß	chofchech
bsb11762465	466	Finsterniß	aphelah
bsb11762465	466	Finsterniß	Kadruth
bsb11762465	466	Finsterniß	nefcheph
bsb11762465	466	Finsterniß	alatah
bsb11762465	466	Caligo .	Kadruth
bsb11762465	466	Caligo .	Kadruth
bsb11762465	467	Fi	Kadruth
bsb11762465	467	Fi	Kadruth
bsb11762465	467	Fisch .	dagah
bsb11762465	469	Fl	michor
bsb11762465	469	Fl	bikah
bsb11762465	469	Item .	iallépheth
bsb11762465	469	Flechten .	fibbech
bsb11762465	469	Flechten .	farag
bsb11762465	470	Flecken .	mum
bsb11762465	470	Flecken .	dophi
bsb11762465	470	Flecket .	nakud
bsb11762465	470	Flecket .	talu
bsb11762465	470	Fledermauf .	atalleph
bsb11762465	470	Fledermauf .	ianfchuph
bsb11762465	470	Fleaf .	charatutama
bsb11762465	470	Fleisch .	bafar
bsb11762465	470	Fleisch .	fcheGall
bsb11762465	472	Fl	amal
bsb11762465	472	Fl	charats
bsb11762465	472	Fl	fchakad
bsb11762465	472	Fleißig .	cha-
bsb11762465	475	Flicken .	taphar
bsb11762465	475	Fliegen .	oph
bsb11762465	475	Fliegen .	parach
bsb11762465	475	Fliegen .	daah
bsb11762465	475	Fliegen .	chabhatah
bsb11762465	475	Fliegen .	natſa
bsb11762465	475	Fliegen .	heebhir
bsb11762465	476	Flieffen .	dfobh
bsb11762465	476	Flieffen .	noph
bsb11762465	476	Flieffen .	nadfal
bsb11762465	476	Flieffen .	atfak
bsb11762465	476	Flieffen .	nagar
bsb11762465	476	Flieffen .	nafach
bsb11762465	476	Flieffung .	dobh
bsb11762465	476	Floch .	paroch
bsb11762465	477	Fluchen .	Killel
bsb11762465	477	Fluchen .	arar
bsb11762465	477	Fluchen .	alah
bsb11762465	477	Flucht .	menufa
bsb11762465	477	Fluß .	nahar
bsb11762465	477	Fluß .	icor
bsb11762465	477	Fluß .	peleg
bsb11762465	477	Fluß .	iubhal
bsb11762465	477	Fluß .	aphik
bsb11762465	478	Flügel .	ebrah
bsb11762465	478	Flügel .	tits
bsb11762465	478	Flügel .	fenappir
bsb11762465	478	Folgen .	radaphalak
bsb11762465	478	Folgen .	radaphalak
bsb11762465	478	Folgen .	achare
bsb11762465	478	Folgen .	achare
bsb11762465	478	Folgen .	lach
bsb11762465	478	Fordern .	kara
bsb11762465	478	Fordern .	draak
bsb11762465	478	Formieren .	atar
bsb11762465	478	Formieren .	cholel
bsb11762465	478	Formieren .	itſtſebh
bsb11762465	478	Forschen .	cha
bsb11762465	479	Fr	chaphar
bsb11762465	479	Fr	badak
bsb11762465	479	Frag .	cheelah
bsb11762465	479	reicher .	tfepharti
bsb11762465	480	Fraw .	ifcha
bsb11762465	480	Fraw .	Græc
bsb11762465	481	Frech .	perc
bsb11762465	481	Frech .	achdfari
bsb11762465	481	Frech .	parits
bsb11762465	481	Frech .	ads
bsb11762465	481	Frech .	ads
bsb11762465	483	Freyheit .	chophchith
bsb11762465	483	Freyheit .	deror
bsb11762465	483	Freyheit .	chiruth
bsb11762465	486	Frembdling .	nochri
bsb11762465	486	Freffen .	iccel
bsb11762465	486	Freffen .	billah
bsb11762465	486	Freffen .	Giz
bsb11762465	486	Freffen .	Giz
bsb11762465	486	Fr	caron
bsb11762465	486	Fr	caron
bsb11762465	486	Freunde .	ahubhech
bsb11762465	487	felig .	Grxc
bsb11762465	487	Freundligkeit .	ahabhah
bsb11762465	490	Fr	fimchah
bsb11762465	490	Fr	fafon
bsb11762465	490	Fr	gil
bsb11762465	490	Fr	chedua
bsb11762465	490	Fr	alitſuth
bsb11762465	490	Frewd anzeigen .	rinnen
bsb11762465	490	Frewd anzeigen .	bbech
bsb11762465	490	Frewd anzeigen .	heria
bsb11762465	490	Frewd anzeigen .	gol
bsb11762465	490	Frewd anzeigen .	faphak
bsb11762465	490	Frewd bringen .	hitmiach
bsb11762465	490	Frewd bringen .	hitshil
bsb11762465	490	Frewd bringen .	chiddah
bsb11762465	490	Frewd haben .	gaudio
bsb11762465	490	Frewd haben .	gol
bsb11762465	490	Frewd haben .	cha
bsb11762465	490	Frewd haben .	alats
bsb11762465	490	Frewd haben .	dots
bsb11762465	491	Freuelich .	forer
bsb11762465	491	Freuelich .	Kefcheh
bsb11762465	491	Freuelich .	Kefcheh
bsb11762465	491	Freuelich .	chatſaph
bsb11762465	491	ligkeit .	mered
bsb11762465	491	Fried .	chalom
bsb11762465	491	Fried .	fchaluah
bsb11762465	492	Fr	hifchlim
bsb11762465	492	Friedsam .	fchalef
bsb11762465	492	Friedsam .	ſcha-
bsb11762465	492	Fr	olets
bsb11762465	492	Frotich seyn .	machosgol
bsb11762465	492	Frotich seyn .	cha
bsb11762465	493	Frölich machen .	hifmimiah
bsb11762465	493	Frölich machen .	hitshil
bsb11762465	493	Frölich machen .	chiddah
bsb11762465	494	Frolocken .	rinnen
bsb11762465	494	Frolocken .	ibbebh
bsb11762465	494	Frolocken .	aphak
bsb11762465	495	Fromb .	tob
bsb11762465	495	Fromb .	iafchar
bsb11762465	495	Fromb .	naki
bsb11762465	495	Fromb .	fchalem
bsb11762465	495	Fromb .	tamim
bsb11762465	495	Fromb .	chaid
bsb11762465	495	Frombkeit .	tobah
bsb11762465	495	Frombkeit .	iſcher
bsb11762465	495	Frombkeit .	nikkaion
bsb11762465	495	Frosch .	tepardea
bsb11762465	496	Frucht .	Græc
bsb11762465	496	Frucht an Korn .	tebuah
bsb11762465	496	Frucht an Korn .	Kamah
bsb11762465	496	Frucht an Korn .	abhur
bsb11762465	496	Frucht an Korn .	dagan
bsb11762465	496	Frucht an Korn .	iebhul
bsb11762465	496	Fruchtbar .	pori
bsb11762465	496	Lande .	erets
bsb11762465	496	Lande .	erets
bsb11762465	496	Fruchtbar machen .	phrah
bsb11762465	497	Fr	babboker
bsb11762465	497	Fr	beſchachar
bsb11762465	497	Fr	betfeth
bsb11762465	497	Fr	betfeth
bsb11762465	500	Frühe vnd spat .	babboker
bsb11762465	500	Frühe vnd spat .	babboker
bsb11762465	501	Jügen .	hidbik
bsb11762465	501	Jügen .	chibber
bsb11762465	501	Jügen .	hitfmid
bsb11762465	501	Jügen .	phal
bsb11762465	501	Jügen .	faphah
bsb11762465	501	Fügung .	choberth
bsb11762465	501	Fügung .	themed
bsb11762465	501	Fügung .	thamid
bsb11762465	502	Su	chachahal
bsb11762465	502	Su	chachahal
bsb11762465	502	Fuchf .	fchual
bsb11762465	502	M Fug .	choberth
bsb11762465	502	Funcke .	piach
bsb11762465	502	Funcke .	Kitor
bsb11762465	502	Furch / Ackerfurch .	charichadad
bsb11762465	502	Furch / Ackerfurch .	charichadad
bsb11762465	503	Furcht .	iirah
bsb11762465	503	Furcht .	magor
bsb11762465	503	Furchtsam .	iare
bsb11762465	503	Furchtsam .	poched
bsb11762465	505	ten einer Stadt .	rafche
bsb11762465	505	ten einer Stadt .	rafche
bsb11762465	505	ten einer Stadt .	ethanim
bsb11762465	506	Fürſichtigkeit .	tebhuna
bsb11762465	507	Furt / Wafferfurt .	mabar
bsb11762465	507	Furt / Wafferfurt .	mabarah
bsb11762465	507	Fuß .	regel
bsb11762465	507	Fuß .	fchobhel
bsb11762465	507	Fuß .	achurim
bsb11762465	507	Banck .	hadom
bsb11762465	508	Fu	cebel
bsb11762465	508	Fu	cebel
bsb11762465	508	Fu	drikkim
bsb11762465	508	Fu	finnok
bsb11762465	508	Fu	nechyschtaiim
bsb11762465	508	Fußschemel .	chefch
bsb11762465	508	Fußschemel .	hadom
bsb11762465	508	Fußknecht .	ragli
bsb11762465	508	Fussole .	keb
bsb11762465	508	Fussole .	caph
bsb11762465	508	Fussole .	caph
bsb11762465	508	Fußstapffen .	paam
bsb11762465	508	Fußstapffen .	tsaad
bsb11762465	508	Fußstapffen .	midrach
bsb11762465	508	Fußstapffen .	midrach
bsb11762465	508	Futter .	mifpo
bsb11762465	508	Futter .	belil
bsb11762465	508	Futter .	mirch
bsb11762465	509	Gabe .	minchah
bsb11762465	509	Gabe .	tefchurah
bsb11762465	509	Gabe .	berachah
bsb11762465	509	Gabe .	matthanah
bsb11762465	509	Gabe .	chilluchim
bsb11762465	509	Gabel .	Kilichon
bsb11762465	510	Item .	taad
bsb11762465	510	Item .	achurim
bsb11762465	515	bey nahe .	cimad
bsb11762465	515	bey nahe .	cealin
bsb11762465	516	Gar offt .	bereb
bsb11762465	516	Gar offt .	harabch
bsb11762465	517	Garte .	fche
bsb11762465	517	Garte .	pardes
bsb11762465	523	Gaffe .	schuk
bsb11762465	523	Gaffe .	chutah
bsb11762465	523	Gaffe .	rechobh
bsb11762465	524	Gafterey .	feudah
bsb11762465	524	Gafterey anrichten .	afah
bsb11762465	524	Gafterey anrichten .	afah
bsb11762465	525	Geberde .	taam
bsb11762465	525	Geberde .	minhag
bsb11762465	525	Geberen .	harah
bsb11762465	525	Geberen .	millet
bsb11762465	525	Geberen .	chole
bsb11762465	525	Geberung .	dah
bsb11762465	526	Geben .	abh
bsb11762465	526	Geben .	abh
bsb11762465	526	Gebetr .	tephillah
bsb11762465	526	Gebetr .	fiach
bsb11762465	526	Gebetr .	theakah
bsb11762465	526	Gebetr .	techinnah
bsb11762465	526	Gebetr .	lachach
bsb11762465	526	Gebetr .	attereth
bsb11762465	527	Gebott .	pekudim
bsb11762465	528	Gebrauch .	hergel
bsb11762465	528	Gebrauch .	deechorach
bsb11762465	528	Gebrauch .	dober
bsb11762465	528	Gebrauch .	minhag
bsb11762465	528	Gebrech .	chefer
bsb11762465	528	Gebrech .	chofer
bsb11762465	528	Gebrech .	chef
bsb11762465	528	Gebrech .	machfor
bsb11762465	528	Gebrüder .	achim
bsb11762465	529	Ge	afur
bsb11762465	529	Ge	chabu
bsb11762465	529	Ge	Kafchur
bsb11762465	529	Ge	chatul
bsb11762465	529	Gebunden balcken .	Græ
bsb11762465	529	Geburt .	ledah
bsb11762465	529	Gecreußiget werden .	nitlah
bsb11762465	529	Gecreußiget werden .	huka
bsb11762465	529	Gedancke .	chachabha
bsb11762465	529	Gedancke .	metfimmah
bsb11762465	529	Gedancke .	echtonoth
bsb11762465	529	Gedancke .	charafchim
bsb11762465	529	Gedancke .	cheriruth
bsb11762465	529	Gedancke .	raion
bsb11762465	529	Gedancke .	fiiphim
bsb11762465	529	Gedechtniß .	ficcaron
bsb11762465	530	Ordencken :	hachabh
bsb11762465	530	Ordencken :	hachabh
bsb11762465	530	Ordencken :	drama
bsb11762465	530	Ordencken :	charach
bsb11762465	530	Ordencken :	amar
bsb11762465	531	Gedültig .	erech
bsb11762465	531	Gedültig .	erech
bsb11762465	533	Gefallen .	nirtfah
bsb11762465	533	Gefangen .	fchbeh
bsb11762465	533	Gefangen .	fchbeh
bsb11762465	533	Gefangen .	afir
bsb11762465	533	Gefangen nemen .	lachadachads
bsb11762465	534	Gefangen werden .	nifchbah
bsb11762465	534	Gefangen werden .	nilcad
bsb11762465	534	Gefangen werden .	nithpas
bsb11762465	534	Gefengnif .	fohar
bsb11762465	534	Gefengnif .	baiit
bsb11762465	534	Gefengnif .	bor
bsb11762465	534	Gefengnif .	fur
bsb11762465	534	Gefengnif .	mager
bsb11762465	534	Gefengnif .	Kele
bsb11762465	534	Gefengnif .	maphecheth
bsb11762465	536	Ge	ammud
bsb11762465	536	Ge	matſtſebhah
bsb11762465	536	Geheimnis .	fod
bsb11762465	536	Geheis .	mitsua
bsb11762465	536	Gehen .	halach
bsb11762465	537	Ge	heedfin
bsb11762465	537	Ge	ſchama
bsb11762465	537	Geyer .	aiah
bsb11762465	538	Geik .	beta
bsb11762465	539	Ceigig .	bot
bsb11762465	540	Ge	bata
bsb11762465	540	Gekocht .	mebbi
bsb11762465	540	Gelbfichtig .	ierakon
bsb11762465	541	Gelender / Panker .	ſchirian
bsb11762465	541	Gelender / Panker .	chirion
bsb11762465	543	Geleutert Gold .	dfahabh
bsb11762465	543	Geleutert Gold .	dfahabh
bsb11762465	543	Geleutert Silber .	Cefeph
bsb11762465	543	Geleutert Silber .	Cefeph
bsb11762465	544	bringen .	nadar
bsb11762465	545	Geldt .	cefeph
bsb11762465	546	Gelüften / Begeren .	taabh
bsb11762465	546	Gelüften / Begeren .	iffah
bsb11762465	546	Gelüften / Begeren .	chamad
bsb11762465	546	Gelüften / Begeren .	cafaph
bsb11762465	546	Gelüften / Begeren .	chaak
bsb11762465	546	Gelüften / Begeren .	cha
bsb11762465	546	Gelüften / Begeren .	cillah
bsb11762465	547	Gemeinschafft .	chebrah
bsb11762465	548	Gaffenwortlein .	chidah
bsb11762465	548	Gemein Volck .	hamon
bsb11762465	549	Be	fechorah
bsb11762465	549	Be	rechyllah
bsb11762465	549	Be	cenah
bsb11762465	549	Gemüß .	dfereon
bsb11762465	549	Gemåt .	nepheſchleb
bsb11762465	549	Gemåt .	ruach
bsb11762465	550	Ge	fobha
bsb11762465	550	Ge	cha
bsb11762465	551	Gerecht .	traddik
bsb11762465	551	Gerecht .	iafchar
bsb11762465	551	Gerechtigkeye .	cher
bsb11762465	552	Ge	nicham
bsb11762465	552	Gerichtstag .	iom
bsb11762465	552	Gerichtstag .	iom
bsb11762465	554	Ge	fchua
bsb11762465	555	Ge	riach
bsb11762465	555	Gerücht .	dibbah
bsb11762465	556	Gerüft .	chagur
bsb11762465	556	Gesandt .	chaluach
bsb11762465	556	Gesang .	Oda
bsb11762465	556	Gesang .	neginah
bsb11762465	557	Gescheffe .	inian
bsb11762465	559	Geschlecht .	mischpachah
bsb11762465	560	Geschierr .	celi
bsb11762465	560	Geschierr .	faph
bsb11762465	560	Geschmack .	taam
bsb11762465	560	Geschmelkt .	namoga
bsb11762465	560	Geschmuck .	tipharah
bsb11762465	560	Gefchöpff .	beriah
bsb11762465	561	Geschof .	chets
bsb11762465	561	Geschof .	fchelach
bsb11762465	561	Geschrey .	dieakah
bsb11762465	561	Geschrey .	tleakah
bsb11762465	561	Geschrey .	fchaffeah
bsb11762465	561	Geschrey .	rinnah
bsb11762465	561	Geschrey .	teuachah
bsb11762465	561	Geschrey .	neakah
bsb11762465	561	Geschrey .	hamon
bsb11762465	561	Geschwer )	fchechin
bsb11762465	561	Geschwer )	buah
bsb11762465	561	Geschwulst .	Tumor
bsb11762465	561	Geschwulst .	chabhurah
bsb11762465	561	Gesellen .	chaberim
bsb11762465	561	Gesellen .	reim
bsb11762465	561	Gesellen .	amithim
bsb11762465	562	Gesek .	torah
bsb11762465	562	Gesek .	chok
bsb11762465	562	Gesek .	darh
bsb11762465	562	Gesek .	táam
bsb11762465	563	10. Gebot Gottes .	aféreth
bsb11762465	563	10. Gebot Gottes .	aféreth
bsb11762465	564	Gefotten .	mebhyſchſchal
bsb11762465	564	Gefotten .	eryttach
bsb11762465	564	Gespalten .	fchafua
bsb11762465	565	Cic . Ludibrium Gefpött , ludificatio .	celes
bsb11762465	565	Cic . Ludibrium Gefpött , ludificatio .	tſechok
bsb11762465	565	Gestalt .	furah
bsb11762465	565	Gestalt .	temunah
bsb11762465	566	Geftalten .	tarafar
bsb11762465	566	Gestaltung .	nathan
bsb11762465	566	Gestaltung .	hinniach
bsb11762465	566	Gestümmelt .	caruth
bsb11762465	567	Ge	mekytitats
bsb11762465	567	Ge	garua
bsb11762465	567	Gestorben .	ulo
bsb11762465	568	Gestrafft werden .	neenafchiffar
bsb11762465	568	Gefundt .	bari
bsb11762465	569	Gesund machen .	gahah
bsb11762465	570	Korn .	Kamah
bsb11762465	570	Korn .	tebuah
bsb11762465	573	Ge	ereg
bsb11762465	573	Ge	maffe
bsb11762465	573	Gewelbe .	cicpah
bsb11762465	573	Ge	miſchkal
bsb11762465	573	Ge	bad
bsb11762465	573	Gewinn .	betfa
bsb11762465	573	Gewinn .	weleth
bsb11762465	573	Gewinnen .	batfa
bsb11762465	574	Gewißlich .	beemeth
bsb11762465	574	Gewißlich zusagen .	affirma-
bsb11762465	574	Gewißlich zusagen .	fancte
bsb11762465	575	Gewürk .	bofem
bsb11762465	575	Gewürk .	fammim
bsb11762465	575	Gieffen .	fchaphach
bsb11762465	575	Gieffen .	afchad
bsb11762465	576	Gieffah .	arelah
bsb11762465	577	Glank / Schein .	dohar
bsb11762465	577	Glank / Schein .	tehillah
bsb11762465	577	Glank / Schein .	fciachar
bsb11762465	577	Glank / Schein .	neharach
bsb11762465	577	Glank / Schein .	thach
bsb11762465	577	Glank / Schein .	bahtr
bsb11762465	577	Glaß .	dtechuchith
bsb11762465	577	Glat .	chalak
bsb11762465	578	Glaube .	emunah
bsb11762465	580	Glaubig .	maamin
bsb11762465	580	Gleich .	domeh
bsb11762465	581	Gleichen .	dimmah
bsb11762465	581	Gleichen .	him
bsb11762465	582	Gl	lebechad
bsb11762465	582	Gl	lebechad
bsb11762465	583	Gleichniß .	dimi
bsb11762465	583	Gleichniß .	demuth
bsb11762465	583	Gleißner .	chaneph
bsb11762465	583	Gleißnerey .	honeyh
bsb11762465	583	Gleißnerey .	chanupha
bsb11762465	583	Gleißnerey .	chanupha
bsb11762465	584	ان	rathah
bsb11762465	584	ان	abah
bsb11762465	584	Glied .	rim
bsb11762465	589	Glocklein .	paamon
bsb11762465	589	Gnedig .	foleach
bsb11762465	589	Gockeler .	mecaſchſcheph
bsb11762465	589	Gockeley .	caſchaph
bsb11762465	599	Göke .	baal
bsb11762465	599	Göke .	lil
bsb11762465	599	Göke .	atfabbim
bsb11762465	599	Göke .	emim
bsb11762465	599	Göke .	emim
bsb11762465	599	Göke .	gillulim
bsb11762465	599	Göke .	miphletseth
bsb11762465	599	Gott .	clohim
bsb11762465	603	Gott Vatter .	clo
bsb11762465	604	Gottes Sohn .	ben
bsb11762465	604	Gottes Sohn .	ben
bsb11762465	604	Gottes Sohn .	ietua
bsb11762465	604	Gottes Sohn .	ietua
bsb11762465	608	Go	ruach
bsb11762465	608	Go	ruach
bsb11762465	619	ge Schrifft .	torath
bsb11762465	619	ge Schrifft .	torath
bsb11762465	620	oder ein Christ .	iere
bsb11762465	620	oder ein Christ .	iere
bsb11762465	620	oder ein Christ .	Kadoch
bsb11762465	620	oder ein Christ .	chaid
bsb11762465	625	hauffe .	rafcha
bsb11762465	625	Gottlosigkeit .	refcha
bsb11762465	626	Gold .	dahab
bsb11762465	626	Gold .	dahab
bsb11762465	626	Gold .	beter
bsb11762465	626	Gold .	pads
bsb11762465	626	Gold .	fegor
bsb11762465	626	Gold .	madhebhah
bsb11762465	628	Grabe / Grube .	fchocba
bsb11762465	628	Grabe / Grube .	pachath
bsb11762465	628	Grabe / Grube .	gumas
bsb11762465	628	Grabe / Grube .	chillah
bsb11762465	628	Grabe / Grube .	mahamorah
bsb11762465	628	Grabe / Grube .	peroth
bsb11762465	628	Graben .	chaphar
bsb11762465	628	Graben .	cara
bsb11762465	628	Graben .	chathaichakak
bsb11762465	628	Graben .	chathaichakak
bsb11762465	628	Graben .	adar
bsb11762465	628	Graben .	Græ
bsb11762465	628	Ausgraben .	charath
bsb11762465	628	Ausgraben .	Kala
bsb11762465	628	Ausgraben .	chakak
bsb11762465	628	Ausgraben .	patach
bsb11762465	630	Grawe oder weisse .	albedo
bsb11762465	630	Grawe oder weisse .	febhah
bsb11762465	630	Graß .	defche
bsb11762465	631	Grawsamkeit .	achdariiuth
bsb11762465	632	Gr	fchakats
bsb11762465	632	Gr	gaal
bsb11762465	632	Gr	tabhaats
bsb11762465	632	Igneis oculis .	naga
bsb11762465	632	Igneis oculis .	Græc
bsb11762465	632	Grempelmarckt .	gebhul
bsb11762465	632	Grempelmarckt .	galil
bsb11762465	632	Grempelmarckt .	iadaim
bsb11762465	632	Grempelmarckt .	michpetaiim
bsb11762465	632	Grempelmarckt .	tarim
bsb11762465	632	Grempelmarckt .	taaphad
bsb11762465	633	Gr	tobhah
bsb11762465	633	Gr	goal
bsb11762465	633	Griechisch reden .	dibber
bsb11762465	633	Griechisch reden .	dibber
bsb11762465	633	Grieffel .	chereth
bsb11762465	634	Grimmigkeit .	achsderiiuth
bsb11762465	634	Grünmig sein .	charak
bsb11762465	634	Grindel / Riegel .	mot
bsb11762465	634	Grindel / Riegel .	bad
bsb11762465	634	Grindel / Riegel .	bariach
bsb11762465	635	Grösse .	godel
bsb11762465	635	Grösse .	gedyllah
bsb11762465	635	Gros .	gadol
bsb11762465	635	Gros .	rabh
bsb11762465	636	Gros achten .	hokir
bsb11762465	636	Gros arbeit .	amalgadol
bsb11762465	636	Gros arbeit .	amalgadol
bsb11762465	637	Groffer werden .	rabhah
bsb11762465	637	Groffer werden .	fagah
bsb11762465	637	Groffer werden .	potch
bsb11762465	637	Groffer werden .	rabhah
bsb11762465	637	Groffer werden .	parts
bsb11762465	637	Groffer werden .	parts
bsb11762465	637	Groffer werden .	athar
bsb11762465	637	Groffer werden .	dagah
bsb11762465	637	Groffer werden .	camah
bsb11762465	637	Groffer werden .	cabhad
bsb11762465	637	Groffer werden .	cabhar
bsb11762465	639	Gr	kar
bsb11762465	641	Grofmutig .	ifchchail
bsb11762465	641	Grofmutig .	gibbor
bsb11762465	641	Grofmutig .	abbir
bsb11762465	641	Grofmutig .	ads
bsb11762465	641	Grofmutig .	addir
bsb11762465	641	Grofmutig .	chan
bsb11762465	641	Grofmutig .	cabbir
bsb11762465	641	Grosmitigkeit .	gebhura
bsb11762465	641	Grosmitigkeit .	gebhura
bsb11762465	643	Farbe .	iarok
bsb11762465	643	Grube .	gumats
bsb11762465	643	Grube .	chath
bsb11762465	644	wilden Thier .	chabho
bsb11762465	644	wilden Thier .	chabho
bsb11762465	644	Grund legen .	fchath
bsb11762465	644	Grund legen .	march
bsb11762465	644	Grund legen .	chadfon
bsb11762465	645	Gürtel .	edfor
bsb11762465	645	Gürtel .	chagorah
bsb11762465	645	Gürtel .	medfach
bsb11762465	645	Gütig	tobh
bsb11762465	645	Gütig	channun
bsb11762465	647	Gut .	traddik
bsb11762465	648	Guter ding / frolich .	fchem
bsb11762465	648	Guter ding / frolich .	fchem
bsb11762465	649	Habe / Gut .	rcchurch
bsb11762465	649	Habe / Gut .	ickum
bsb11762465	649	Habe / Gut .	Kebhodah
bsb11762465	649	Habe / Gut .	hamon
bsb11762465	649	Habe / Gut .	nechafim
bsb11762465	649	Habe / Gut .	ſchua
bsb11762465	650	Haben .	baal
bsb11762465	650	Haben .	achads
bsb11762465	650	Ha	ribh
bsb11762465	650	Ha	madon
bsb11762465	650	Ha	matitia
bsb11762465	650	Hadern .	robh
